数码宝贝：最后的进化,点映,7.7万,7.79,<0.1%,22,<0.1%,84,68.2%
港珠澳大桥,,889.0万,7.74,<0.1%,36,<0.1%,61,59.4%
阿里巴巴与神灯,上映50天,2123.3万,6.41,<0.1%,39,<0.1%,79,4.4%
最可爱的人,上映2天,10.1万,6.38,<0.1%,4370,1.2%,1,0.2%
半条棉被,上映51天,673.4万,5.35,<0.1%,76,<0.1%,27,31.8%
难忘的岁月,展映,61.8万,4.51,<0.1%,14,<0.1%,83,--
大河向东流之沁源故事,上映58天,104.1万,3.90,<0.1%,34,<0.1%,39,--
萌宠流浪记,上映37天,1121.4万,2.87,<0.1%,147,<0.1%,8,13.9%
1/2的魔法,上映67天,7071.1万,2.87,<0.1%,126,<0.1%,8,7.0%
重生小确幸,点映,2.1万,2.12,<0.1%,2,<0.1%,185,40.2%
风雨日昇昌,上映26天,5.2万,1.95,<0.1%,12,<0.1%,35,7.0%
情定红海滩,上映2天,3.6万,1.73,<0.1%,271,<0.1%,3,2.1%
远方有多远,上映37天,67.2万,1.50,<0.1%,7,<0.1%,44,--
菊次郎的夏天,上映30天,896.3万,1.43,<0.1%,36,<0.1%,10,19.6%
天下无毒,上映72天,87.3万,1.31,<0.1%,6,<0.1%,61,23.2%
城市梦,上映58天,237.1万,1.23,<0.1%,59,<0.1%,16,2.5%
旦后,上映首日,1.2万,1.22,<0.1%,336,<0.1%,2,0.8%
山花绽放,上映5天,3.6万,1.22,<0.1%,19,<0.1%,24,1.4%
坚守1200秒,上映38天,53.1万,1.09,<0.1%,7,<0.1%,45,1.1%
金刚川,上映首日,1.04亿,10452.69,73.6%,184302,54.0%,16,9.9%
我和我的家乡,上映23天,25.49亿,1758.97,12.3%,51244,15.0%,10,9.2%
喜宝,上映8天,8505.5万,490.51,3.4%,17199,5.0%,7,7.5%
夺冠,上映29天,7.94亿,447.22,3.1%,15319,4.4%,8,8.8%
一点就到家,上映20天,2.59亿,352.63,2.4%,15655,4.5%,7,6.7%
姜子牙,上映23天,15.49亿,244.09,1.7%,12817,3.7%,6,5.5%
急先锋,上映24天,2.78亿,80.44,0.5%,5886,1.7%,4,4.3%
呼吸,上映首日,68.0万,67.64,0.4%,12856,3.7%,2,1.6%
秀美人生,上映48天,2498.0万,57.31,0.4%,2228,0.6%,8,3.8%
飞奔去月球,上映首日,41.8万,41.87,0.2%,7437,2.1%,2,1.5%
掬水月在手,上映8天,318.7万,30.20,0.2%,1545,0.4%,5,5.7%
八佰,上映64天,31.04亿,22.77,0.1%,1206,0.3%,6,7.9%
七号房的礼物,上映9天,1574.5万,19.59,0.1%,1387,0.4%,5,5.8%
82号古宅,上映8天,374.5万,18.65,0.1%,1960,0.5%,4,4.1%
半条棉被,上映50天,668.0万,11.06,<0.1%,150,<0.1%,29,25.0%
赤焰,上映29天,544.2万,9.43,<0.1%,210,<0.1%,14,--
跟世俗说再见,上映29天,211.0万,9.10,<0.1%,147,<0.1%,19,--
天道王,上映9天,2289.8万,7.01,<0.1%,459,0.1%,5,7.4%
红旗漫卷西风,,29.3万,6.23,<0.1%,18,<0.1%,139,--
阿里巴巴与神灯,上映49天,2116.9万,5.40,<0.1%,28,<0.1%,93,24.0%
攀登者,,10.98亿,5.34,<0.1%,28,<0.1%,76,40.1%
港珠澳大桥,,881.3万,5.18,<0.1%,25,<0.1%,64,41.9%
最可爱的人,上映首日,3.7万,3.75,<0.1%,7100,2.0%,1,0.4%
骄傲的少年,上映44天,250.2万,3.74,<0.1%,82,<0.1%,14,--
信条,上映50天,4.54亿,3.71,<0.1%,163,<0.1%,6,9.3%
难忘的岁月,展映,57.3万,3.37,<0.1%,11,<0.1%,74,--
信念一生,上映66天,338.5万,2.31,<0.1%,21,<0.1%,45,24.0%
情定红海滩,上映首日,1.9万,1.91,<0.1%,327,<0.1%,3,2.0%
1/2的魔法,上映66天,7068.2万,1.50,<0.1%,37,<0.1%,14,1.2%
远方有多远,上映36天,65.7万,1.35,<0.1%,2,<0.1%,135,--
坚守1200秒,上映37天,52.0万,1.22,<0.1%,10,<0.1%,35,16.3%
风雨日昇昌,上映25天,3.2万,1.07,<0.1%,12,<0.1%,22,5.0%
大河向东流之沁源故事,上映57天,100.2万,1.01,<0.1%,31,<0.1%,12,--
我和我的家乡,上映22天,25.31亿,1647.84,38.1%,95344,32.3%,5,3.0%
喜宝,上映7天,8015.0万,661.89,15.3%,40633,13.8%,5,4.0%
一点就到家,上映19天,2.55亿,541.55,12.5%,37486,12.7%,4,3.5%
夺冠,上映28天,7.89亿,498.45,11.5%,34944,11.8%,4,3.6%
姜子牙,上映22天,15.46亿,302.55,7.0%,35627,12.1%,3,2.1%
急先锋,上映23天,2.77亿,253.57,5.8%,19302,6.5%,4,3.6%
七号房的礼物,上映8天,1554.9万,87.66,2.0%,9632,3.2%,3,2.9%
八佰,上映63天,31.04亿,84.77,1.9%,3974,1.3%,6,4.1%
秀美人生,上映47天,2440.7万,54.86,1.2%,2755,0.9%,6,3.4%
掬水月在手,上映7天,288.5万,31.13,0.7%,2617,0.8%,4,3.5%
82号古宅,上映7天,355.9万,30.04,0.6%,5005,1.7%,3,2.2%
金刚川,零点场,29.7万,17.37,0.4%,22,<0.1%,106,--
红色警戒,上映2天,21.8万,13.88,0.3%,587,0.1%,8,6.5%
半条棉被,上映49天,656.9万,12.22,0.2%,163,<0.1%,30,13.1%
信条,上映49天,4.54亿,7.86,0.1%,590,0.2%,4,3.0%
阿里巴巴与神灯,上映48天,2111.5万,7.36,0.1%,41,<0.1%,85,23.7%
天道王,上映8天,2282.8万,5.81,0.1%,1147,0.3%,2,1.1%
攀登者,,10.98亿,5.43,0.1%,35,<0.1%,64,12.6%
赤焰,上映28天,534.8万,3.92,<0.1%,185,<0.1%,7,--
红旗漫卷西风,,23.1万,3.92,<0.1%,14,<0.1%,113,--
跟世俗说再见,上映28天,201.9万,3.19,<0.1%,135,<0.1%,8,--
骄傲的少年,上映43天,246.5万,2.86,<0.1%,107,<0.1%,8,--
难忘的岁月,展映,53.9万,2.75,<0.1%,11,<0.1%,56,--
以寡敌众,上映7天,38.7万,1.91,<0.1%,781,0.2%,1,0.8%
坚守1200秒,上映36天,50.8万,1.76,<0.1%,12,<0.1%,42,7.4%
快手枪手快枪手,,5401.4万,1.48,<0.1%,1,<0.1%,423,--
港珠澳大桥,,876.1万,1.45,<0.1%,14,<0.1%,30,28.3%
2019阅兵盛典,上映22天,2761.8万,1.34,<0.1%,38,<0.1%,5,21.8%
菊次郎的夏天,上映28天,894.3万,1.23,<0.1%,120,<0.1%,3,2.9%
达芬奇大冒险：拯救蒙娜丽莎,上映7天,163.5万,1.12,<0.1%,1234,0.4%,1,0.2%
半条被子,上映48天,62.9万,1.08,<0.1%,9,<0.1%,37,6.5%
大河向东流之沁源故事,上映56天,99.2万,1.01,<0.1%,32,<0.1%,12,--
我和我的家乡,上映21天,25.15亿,1784.68,39.2%,96296,32.3%,5,3.2%
喜宝,上映6天,7353.1万,724.07,15.9%,40883,13.7%,5,4.0%
一点就到家,上映18天,2.50亿,566.62,12.4%,37515,12.5%,5,3.6%
夺冠,上映27天,7.84亿,488.90,10.7%,35505,11.9%,4,3.2%
姜子牙,上映21天,15.43亿,332.38,7.3%,36714,12.3%,3,2.1%
急先锋,上映22天,2.75亿,251.95,5.5%,18786,6.3%,4,3.6%
八佰,上映62天,31.03亿,101.32,2.2%,4943,1.6%,6,4.7%
七号房的礼物,上映7天,1467.3万,92.14,2.0%,9872,3.3%,3,3.1%
秀美人生,上映46天,2385.8万,37.53,0.8%,2689,0.9%,4,2.3%
82号古宅,上映6天,325.8万,32.80,0.7%,5127,1.7%,3,2.4%
掬水月在手,上映6天,257.3万,31.11,0.6%,2634,0.8%,4,2.9%
金刚川,点映,12.3万,12.35,0.2%,25,<0.1%,68,--
红色警戒,上映首日,7.9万,7.98,0.1%,550,0.1%,5,8.6%
半条棉被,上映48天,644.7万,7.89,0.1%,149,<0.1%,21,10.5%
信条,上映48天,4.54亿,7.69,0.1%,556,0.1%,4,3.6%
阿里巴巴与神灯,上映47天,2104.1万,6.42,0.1%,40,<0.1%,76,28.2%
天道王,上映7天,2277.0万,4.29,<0.1%,974,0.3%,2,2.2%
跟世俗说再见,上映27天,198.7万,3.91,<0.1%,135,<0.1%,9,--
远方有多远,上映34天,63.7万,3.56,<0.1%,7,<0.1%,102,54.3%
赤焰,上映27天,530.9万,3.53,<0.1%,182,<0.1%,6,--
攀登者,,10.98亿,3.16,<0.1%,24,<0.1%,48,32.4%
红旗漫卷西风,,19.2万,2.97,<0.1%,11,<0.1%,109,--
骄傲的少年,上映42天,243.6万,2.53,<0.1%,106,<0.1%,7,--
难忘的岁月,展映,51.1万,2.30,<0.1%,9,<0.1%,53,--
以寡敌众,上映6天,36.8万,2.18,<0.1%,799,0.2%,1,1.4%
城市梦,上映55天,235.7万,2.16,<0.1%,93,<0.1%,20,7.3%
港珠澳大桥,,874.6万,1.60,<0.1%,13,<0.1%,36,11.7%
达芬奇大冒险：拯救蒙娜丽莎,上映6天,162.3万,1.54,<0.1%,1338,0.4%,1,0.4%
菊次郎的夏天,上映27天,893.1万,1.45,<0.1%,111,<0.1%,4,2.8%
大河向东流之沁源故事,上映55天,98.2万,1.13,<0.1%,31,<0.1%,12,--
白蛇：缘起,,4.68亿,1.10,<0.1%,2,<0.1%,112,49.5%
朝颜,上映30天,60.6万,1.03,<0.1%,31,<0.1%,9,48.3%
催眠大师,,2.73亿,1.03,<0.1%,4,<0.1%,87,--
我和我的家乡,上映20天,24.97亿,1947.77,41.1%,97390,32.4%,6,3.5%
喜宝,上映5天,6629.0万,694.16,14.6%,39728,13.2%,5,4.8%
一点就到家,上映17天,2.44亿,579.75,12.2%,37516,12.5%,5,3.9%
夺冠,上映26天,7.79亿,511.08,10.8%,36789,12.2%,4,3.3%
姜子牙,上映20天,15.40亿,363.76,7.6%,38123,12.7%,3,2.4%
急先锋,上映21天,2.72亿,247.32,5.2%,18104,6.0%,4,4.0%
八佰,上映61天,31.02亿,105.43,2.2%,4943,1.6%,6,4.8%
七号房的礼物,上映6天,1375.1万,99.37,2.1%,10267,3.4%,4,3.2%
82号古宅,上映5天,293.0万,34.84,0.7%,5227,1.7%,3,2.5%
秀美人生,上映45天,2348.3万,32.01,0.6%,2495,0.8%,4,5.5%
掬水月在手,上映5天,226.2万,31.35,0.6%,2633,0.8%,4,3.7%
阿里巴巴与神灯,上映46天,2097.7万,8.11,0.1%,42,<0.1%,92,30.4%
信条,上映47天,4.54亿,7.91,0.1%,546,0.1%,4,3.1%
半条棉被,上映47天,636.8万,6.63,0.1%,130,<0.1%,20,17.8%
天道王,上映6天,2272.7万,6.34,0.1%,1125,0.3%,2,1.6%
赤焰,上映26天,527.3万,4.90,0.1%,167,<0.1%,9,--
跟世俗说再见,上映26天,194.7万,4.53,<0.1%,129,<0.1%,11,--
以寡敌众,上映5天,34.6万,4.42,<0.1%,937,0.3%,2,0.9%
攀登者,,10.98亿,3.13,<0.1%,21,<0.1%,56,67.9%
菊次郎的夏天,上映26天,891.6万,2.97,<0.1%,112,<0.1%,8,2.3%
骄傲的少年,上映41天,241.1万,2.90,<0.1%,105,<0.1%,8,--
远方有多远,上映33天,60.1万,2.77,<0.1%,6,<0.1%,93,52.8%
难忘的岁月,展映,48.8万,2.41,<0.1%,10,<0.1%,55,--
港珠澳大桥,,873.0万,2.05,<0.1%,16,<0.1%,37,26.0%
食神归来,上映26天,152.5万,1.50,<0.1%,11,<0.1%,27,26.3%
达芬奇大冒险：拯救蒙娜丽莎,上映5天,160.8万,1.49,<0.1%,1451,0.4%,1,0.6%
山花绽放,上映首日,1.4万,1.45,<0.1%,194,<0.1%,3,0.0%
大河向东流之沁源故事,上映54天,97.0万,1.26,<0.1%,32,<0.1%,13,--
2019阅兵盛典,上映20天,2759.8万,1.03,<0.1%,85,<0.1%,3,3.6%
漂亮的村事,,11.0万,1.00,<0.1%,6,<0.1%,43,--
我和我的家乡,上映19天,24.78亿,2127.42,41.4%,98206,32.6%,6,3.6%
喜宝,上映4天,5934.9万,817.37,15.9%,38080,12.6%,6,5.6%
一点就到家,上映16天,2.38亿,637.41,12.4%,37266,12.3%,5,4.0%
夺冠,上映25天,7.74亿,501.74,9.7%,37963,12.6%,4,2.9%
姜子牙,上映19天,15.36亿,411.98,8.0%,39683,13.1%,3,2.4%
急先锋,上映20天,2.70亿,253.66,4.9%,17395,5.7%,4,3.9%
七号房的礼物,上映5天,1275.7万,105.33,2.0%,10976,3.6%,3,3.0%
八佰,上映60天,31.01亿,98.13,1.9%,4676,1.5%,6,6.1%
82号古宅,上映4天,258.2万,37.25,0.7%,5332,1.7%,3,2.5%
掬水月在手,上映4天,194.8万,35.23,0.6%,2545,0.8%,4,3.7%
秀美人生,上映44天,2316.3万,20.25,0.3%,1198,0.3%,5,4.1%
天道王,上映5天,2266.4万,8.70,0.1%,1475,0.4%,2,1.3%
信条,上映46天,4.54亿,7.87,0.1%,535,0.1%,4,3.6%
阿里巴巴与神灯,上映45天,2089.6万,6.91,0.1%,41,<0.1%,72,17.4%
赤焰,上映25天,522.4万,5.71,0.1%,170,<0.1%,10,--
跟世俗说再见,上映25天,190.2万,5.25,0.1%,111,<0.1%,15,--
半条棉被,上映46天,630.2万,4.26,<0.1%,106,<0.1%,16,14.8%
以寡敌众,上映4天,30.2万,3.54,<0.1%,1063,0.3%,1,1.1%
远方有多远,上映32天,57.3万,3.36,<0.1%,20,<0.1%,34,8.2%
骄傲的少年,上映40天,238.2万,3.26,<0.1%,81,<0.1%,12,--
攀登者,,10.98亿,2.97,<0.1%,28,<0.1%,38,18.8%
达芬奇大冒险：拯救蒙娜丽莎,上映4天,159.3万,2.31,<0.1%,1751,0.5%,1,0.3%
菊次郎的夏天,上映25天,888.6万,2.13,<0.1%,102,<0.1%,6,3.5%
难忘的岁月,展映,46.4万,2.08,<0.1%,8,<0.1%,62,--
朝颜,上映28天,58.6万,1.90,<0.1%,31,<0.1%,15,--
港珠澳大桥,,871.0万,1.84,<0.1%,12,<0.1%,44,21.4%
大河向东流之沁源故事,上映53天,95.8万,1.59,<0.1%,32,<0.1%,17,--
食神归来,上映25天,151.0万,1.28,<0.1%,10,<0.1%,25,--
漂亮的村事,,10.0万,1.00,<0.1%,5,<0.1%,50,--
我和我的家乡,上映18天,24.56亿,5619.39,42.3%,108396,31.7%,14,8.8%
姜子牙,上映18天,15.32亿,1906.87,14.3%,47239,13.8%,11,9.6%
一点就到家,上映15天,2.32亿,1615.39,12.1%,39720,11.6%,11,10.1%
夺冠,上映24天,7.69亿,1356.21,10.2%,45547,13.3%,8,8.1%
喜宝,上映3天,5117.5万,1338.57,10.0%,42697,12.5%,9,8.5%
急先锋,上映19天,2.67亿,510.99,3.8%,17564,5.1%,8,8.5%
七号房的礼物,上映4天,1170.4万,275.11,2.0%,12846,3.7%,7,7.0%
八佰,上映59天,31.00亿,242.62,1.8%,4756,1.3%,14,12.4%
达芬奇大冒险：拯救蒙娜丽莎,上映3天,157.0万,72.23,0.5%,5564,1.6%,5,4.3%
掬水月在手,上映3天,159.6万,59.79,0.4%,2476,0.7%,7,6.5%
82号古宅,上映3天,220.9万,54.65,0.4%,5894,1.7%,4,3.7%
信条,上映45天,4.54亿,29.12,0.2%,620,0.1%,11,10.3%
天道王,上映4天,2257.6万,23.63,0.1%,2561,0.7%,3,4.7%
秀美人生,上映43天,2296.0万,17.01,0.1%,129,<0.1%,38,23.4%
赤焰,上映24天,516.7万,12.15,<0.1%,172,<0.1%,21,--
1/2的魔法,上映61天,7065.3万,12.07,<0.1%,491,0.1%,8,8.0%
跟世俗说再见,上映24天,185.0万,12.02,<0.1%,119,<0.1%,31,--
骄傲的少年,上映39天,234.9万,9.16,<0.1%,81,<0.1%,33,--
萌宠流浪记,上映31天,1117.0万,8.03,<0.1%,518,0.1%,6,5.7%
阿里巴巴与神灯,上映44天,2082.6万,7.81,<0.1%,58,<0.1%,63,0.9%
攀登者,,10.98亿,7.30,<0.1%,37,<0.1%,68,2.6%
以寡敌众,上映3天,26.6万,6.30,<0.1%,1177,0.3%,2,1.2%
港珠澳大桥,,869.1万,5.34,<0.1%,25,<0.1%,59,17.1%
菊次郎的夏天,上映24天,886.5万,4.22,<0.1%,109,<0.1%,10,12.0%
2019阅兵盛典,上映18天,2757.8万,4.16,<0.1%,206,<0.1%,7,17.4%
远方有多远,上映31天,54.0万,4.04,<0.1%,18,<0.1%,45,6.7%
花木兰,上映38天,2.77亿,3.95,<0.1%,147,<0.1%,8,4.3%
大河向东流之沁源故事,上映52天,94.2万,3.80,<0.1%,30,<0.1%,38,--
难忘的岁月,展映,44.3万,3.56,<0.1%,12,<0.1%,96,--
半条棉被,上映45天,625.9万,2.62,<0.1%,97,<0.1%,11,9.9%
朝颜,上映27天,56.7万,2.43,<0.1%,42,<0.1%,14,16.9%
天下无毒,上映66天,82.4万,2.23,<0.1%,8,<0.1%,77,--
活着唱着,上映52天,52.4万,2.21,<0.1%,103,<0.1%,20,8.5%
盗梦空间,,4.95亿,1.54,<0.1%,29,<0.1%,17,3.2%
父子拳王,上映3天,28.6万,1.49,<0.1%,647,0.1%,1,0.4%
复合大作战,点映,3.5万,1.36,<0.1%,2,<0.1%,85,--
漂亮的村事,,9.0万,1.00,<0.1%,5,<0.1%,50,--
我和我的家乡,上映17天,24.00亿,7569.58,41.5%,107158,30.8%,19,12.0%
姜子牙,上映17天,15.13亿,2332.09,12.7%,43342,12.4%,15,13.0%
一点就到家,上映14天,2.16亿,1937.47,10.6%,37478,10.7%,14,12.9%
夺冠,上映23天,7.56亿,1833.81,10.0%,45353,13.0%,11,10.7%
喜宝,上映2天,3778.9万,1776.54,9.7%,46435,13.3%,11,10.3%
天道王,上映3天,2234.0万,1123.24,6.1%,7955,2.2%,46,40.4%
急先锋,上映18天,2.62亿,550.95,3.0%,15845,4.5%,10,10.2%
七号房的礼物,上映3天,895.3万,377.46,2.0%,14697,4.2%,8,8.0%
八佰,上映58天,30.98亿,255.67,1.4%,4260,1.2%,16,14.3%
82号古宅,上映2天,166.3万,80.94,0.4%,6142,1.7%,5,5.0%
达芬奇大冒险：拯救蒙娜丽莎,上映2天,84.8万,73.65,0.4%,5810,1.6%,5,2.7%
掬水月在手,上映2天,99.8万,60.15,0.3%,2458,0.7%,7,6.3%
信条,上映44天,4.54亿,34.19,0.1%,521,0.1%,14,13.5%
秀美人生,上映42天,2279.0万,23.04,0.1%,159,<0.1%,42,45.9%
跟世俗说再见,上映23天,172.9万,15.83,<0.1%,128,<0.1%,37,--
2019阅兵盛典,上映17天,2753.7万,15.24,<0.1%,251,<0.1%,18,20.7%
赤焰,上映23天,504.5万,14.26,<0.1%,171,<0.1%,25,--
骄傲的少年,上映38天,225.7万,12.90,<0.1%,79,<0.1%,49,--
1/2的魔法,上映60天,7053.2万,10.33,<0.1%,450,0.1%,7,6.5%
攀登者,,10.98亿,9.58,<0.1%,37,<0.1%,87,14.1%
以寡敌众,上映2天,20.3万,9.03,<0.1%,1558,0.4%,2,2.0%
萌宠流浪记,上映30天,1108.9万,7.65,<0.1%,507,0.1%,6,3.4%
港珠澳大桥,,863.8万,7.06,<0.1%,31,<0.1%,66,19.2%
阿里巴巴与神灯,上映43天,2074.8万,5.85,<0.1%,40,<0.1%,63,56.6%
父子拳王,上映2天,27.1万,5.42,<0.1%,3857,1.1%,1,0.7%
远方有多远,上映30天,49.9万,4.85,<0.1%,17,<0.1%,58,25.9%
菊次郎的夏天,上映23天,882.3万,4.84,<0.1%,92,<0.1%,13,24.0%
大河向东流之沁源故事,上映51天,90.4万,4.56,<0.1%,33,<0.1%,44,--
半条棉被,上映44天,623.3万,4.43,<0.1%,109,<0.1%,16,21.7%
难忘的岁月,展映,40.8万,4.24,<0.1%,13,<0.1%,108,--
东极日出,上映首日,3.7万,3.72,<0.1%,1173,0.3%,1,0.7%
朝颜,上映26天,54.3万,3.69,<0.1%,41,<0.1%,23,15.6%
花木兰,上映37天,2.77亿,3.63,<0.1%,131,<0.1%,8,4.2%
天下无毒,上映65天,80.1万,3.32,<0.1%,8,<0.1%,115,--
盗梦空间,,4.95亿,1.79,<0.1%,27,<0.1%,19,2.5%
根据地,,97.7万,1.74,<0.1%,5,<0.1%,116,--
复合大作战,点映,2.1万,1.70,<0.1%,2,<0.1%,85,--
小妇人,上映54天,4750.1万,1.29,<0.1%,25,<0.1%,12,19.5%
活着唱着,上映51天,50.2万,1.20,<0.1%,59,<0.1%,12,4.7%
白蛇：缘起,,4.68亿,1.10,<0.1%,3,<0.1%,123,--
漂亮的村事,,8.0万,1.00,<0.1%,5,<0.1%,50,--
我和我的家乡,上映16天,23.24亿,4052.80,38.3%,100027,30.3%,11,6.7%
喜宝,上映首日,2002.4万,1996.68,18.9%,51016,15.5%,11,9.8%
夺冠,上映22天,7.37亿,1121.99,10.6%,43966,13.3%,7,6.4%
一点就到家,上映13天,1.97亿,915.02,8.6%,34080,10.3%,8,6.7%
姜子牙,上映16天,14.90亿,827.93,7.8%,37082,11.2%,6,5.3%
天道王,上映2天,1110.8万,491.16,4.6%,6361,1.9%,26,21.0%
急先锋,上映17天,2.57亿,275.32,2.6%,13868,4.2%,6,5.8%
七号房的礼物,上映2天,517.8万,272.50,2.5%,17863,5.4%,5,4.7%
八佰,上映57天,30.95亿,156.15,1.4%,3707,1.1%,12,7.7%
2019阅兵盛典,上映16天,2738.4万,115.93,1.0%,1195,0.3%,27,23.5%
82号古宅,上映首日,85.3万,83.37,0.7%,6707,2.0%,5,4.5%
秀美人生,上映41天,2256.0万,57.44,0.5%,371,0.1%,44,34.7%
掬水月在手,上映首日,39.7万,33.86,0.3%,2271,0.6%,5,4.0%
半条棉被,上映43天,618.9万,17.74,0.1%,221,<0.1%,32,16.7%
信条,上映43天,4.53亿,12.39,0.1%,392,0.1%,7,8.0%
以寡敌众,上映首日,11.3万,11.06,0.1%,2919,0.8%,2,1.6%
达芬奇大冒险：拯救蒙娜丽莎,上映首日,11.1万,10.64,0.1%,2801,0.8%,2,2.3%
四年二班,上映2天,15.2万,10.06,<0.1%,60,<0.1%,56,23.7%
赤焰,上映22天,490.3万,8.03,<0.1%,186,<0.1%,14,--
跟世俗说再见,上映22天,157.1万,6.84,<0.1%,101,<0.1%,21,--
骄傲的少年,上映37天,212.8万,5.92,<0.1%,76,<0.1%,23,--
港珠澳大桥,,856.7万,4.66,<0.1%,24,<0.1%,55,29.9%
朝颜,上映25天,50.6万,3.63,<0.1%,38,<0.1%,22,24.5%
攀登者,,10.98亿,3.57,<0.1%,16,<0.1%,75,20.3%
信念一生,上映59天,334.7万,2.95,<0.1%,21,<0.1%,57,4.8%
远方有多远,上映29天,45.1万,2.90,<0.1%,16,<0.1%,37,8.8%
难忘的岁月,展映,36.5万,2.36,<0.1%,6,<0.1%,132,--
大河向东流之沁源故事,上映50天,85.8万,2.34,<0.1%,34,<0.1%,23,--
半条被子,上映42天,60.7万,2.33,<0.1%,28,<0.1%,29,23.5%
蓝色防线,上映29天,717.0万,2.06,<0.1%,36,<0.1%,17,21.4%
父子拳王,上映首日,21.7万,2.02,<0.1%,1006,0.3%,1,0.5%
出发！第一书记,上映21天,10.6万,2.01,<0.1%,8,<0.1%,113,16.8%
天下无毒,上映64天,76.8万,1.78,<0.1%,5,<0.1%,104,--
红巴山,上映29天,25.3万,1.77,<0.1%,43,<0.1%,16,9.4%
阿里巴巴与神灯,上映42天,2069.0万,1.57,<0.1%,13,<0.1%,43,29.6%
邻里美好的一天,上映29天,197.1万,1.46,<0.1%,12,<0.1%,0,42.1%
菊次郎的夏天,上映22天,877.4万,1.29,<0.1%,55,<0.1%,7,8.2%
盗梦空间,,4.95亿,1.22,<0.1%,24,<0.1%,15,0.8%
村官不难当,上映60天,5.0万,1.01,<0.1%,18,<0.1%,20,8.9%
漂亮的村事,,7.0万,1.00,<0.1%,5,<0.1%,50,--
我和我的家乡,上映15天,22.84亿,2897.34,44.9%,107342,35.2%,8,4.7%
一点就到家,上映12天,1.87亿,782.64,12.1%,42770,14.0%,5,4.6%
夺冠,上映21天,7.26亿,755.12,11.7%,45916,15.0%,5,4.1%
天道王,上映首日,619.6万,619.64,9.6%,10663,3.5%,19,16.7%
姜子牙,上映15天,14.81亿,532.00,8.2%,48100,15.7%,3,2.6%
急先锋,上映16天,2.54亿,307.59,4.7%,22326,7.3%,4,3.9%
七号房的礼物,上映首日,245.3万,163.34,2.5%,13807,4.5%,4,3.6%
八佰,上映56天,30.94亿,128.20,1.9%,6137,2.0%,6,4.7%
2019阅兵盛典,上映15天,2622.5万,112.93,1.7%,3151,1.0%,11,6.6%
秀美人生,上映40天,2198.5万,29.47,0.4%,261,<0.1%,33,32.2%
半条棉被,上映42天,601.1万,11.60,0.1%,180,<0.1%,25,13.8%
信条,上映42天,4.53亿,11.17,0.1%,715,0.2%,4,3.9%
赤焰,上映21天,482.3万,5.41,<0.1%,197,<0.1%,9,--
四年二班,上映首日,5.1万,5.16,<0.1%,75,<0.1%,24,27.7%
喜宝,零点场,5.7万,5.13,<0.1%,74,<0.1%,20,22.5%
阿里巴巴与神灯,上映41天,2067.4万,4.28,<0.1%,19,<0.1%,69,50.1%
朝颜,上映24天,46.9万,3.64,<0.1%,74,<0.1%,12,1.0%
跟世俗说再见,上映21天,150.3万,3.60,<0.1%,113,<0.1%,10,--
远方有多远,上映28天,42.2万,3.15,<0.1%,11,<0.1%,58,15.3%
半条被子,上映41天,58.4万,2.80,<0.1%,26,<0.1%,36,17.8%
芙蓉渡,上映35天,301.3万,2.37,<0.1%,7,<0.1%,58,--
红巴山,上映28天,23.6万,2.22,<0.1%,49,<0.1%,17,12.2%
82号古宅,零点场,2.0万,2.00,<0.1%,77,<0.1%,10,3.8%
骄傲的少年,上映36天,206.9万,1.96,<0.1%,69,<0.1%,9,--
菊次郎的夏天,上映21天,876.1万,1.52,<0.1%,155,<0.1%,3,4.2%
大河向东流之沁源故事,上映49天,83.4万,1.47,<0.1%,33,<0.1%,15,--
难忘的岁月,展映,34.2万,1.21,<0.1%,4,<0.1%,101,--
白蛇：缘起,,4.68亿,1.08,<0.1%,5,<0.1%,73,33.2%
花木兰,上映35天,2.77亿,1.05,<0.1%,251,<0.1%,2,1.4%
漂亮的村事,,6.0万,1.00,<0.1%,5,<0.1%,50,--
我和我的家乡,上映14天,22.55亿,3172.15,51.8%,113557,37.5%,8,5.0%
一点就到家,上映11天,1.80亿,885.54,14.4%,45840,15.1%,6,5.1%
夺冠,上映20天,7.18亿,771.89,12.6%,45829,15.1%,5,4.4%
姜子牙,上映14天,14.76亿,628.13,10.2%,56127,18.5%,3,2.7%
急先锋,上映15天,2.51亿,359.12,5.8%,25295,8.3%,4,4.2%
八佰,上映55天,30.92亿,94.79,1.5%,7230,2.3%,4,3.9%
2019阅兵盛典,上映14天,2509.6万,88.20,1.4%,3301,1.0%,9,5.3%
秀美人生,上映39天,2169.1万,24.00,0.3%,223,<0.1%,31,37.0%
信条,上映41天,4.53亿,14.10,0.2%,881,0.2%,4,4.0%
半条棉被,上映41天,589.5万,11.00,0.1%,176,<0.1%,25,24.7%
阿里巴巴与神灯,上映40天,2063.1万,5.80,<0.1%,29,<0.1%,65,48.7%
赤焰,上映20天,476.8万,5.80,<0.1%,195,<0.1%,9,--
朝颜,上映23天,43.3万,4.47,<0.1%,77,<0.1%,14,24.5%
红巴山,上映27天,21.3万,4.34,<0.1%,64,<0.1%,27,17.2%
跟世俗说再见,上映20天,146.7万,3.74,<0.1%,113,<0.1%,10,--
芙蓉渡,上映34天,298.9万,2.74,<0.1%,8,<0.1%,58,--
远方有多远,上映27天,39.0万,2.73,<0.1%,16,<0.1%,35,11.8%
